City,State,Direction,Latitude,Longitude,Problem,Count
Kerala - City7,Kerala,South,10.954415,76.449687,Stalled Vehicle,3
Kerala - City7,Kerala,South,10.940459,76.439141,Tree Fallen,2
Kerala - City7,Kerala,South,10.951416,76.437145,Debris,4
Kerala - City7,Kerala,South,10.951753,76.454506,Stalled Vehicle,5
Kerala - City8,Kerala,South,10.577523,75.894083,Oil Spill,5
Kerala - City8,Kerala,South,10.588568,75.886638,Pothole,4
Kerala - City8,Kerala,South,10.590974,75.886846,Oil Spill,4
Kerala - City8,Kerala,South,10.584407,75.882635,Debris,4
Kerala - City8,Kerala,South,10.57779,75.892212,Oil Spill,3
Kerala - City8,Kerala,South,10.585656,75.896714,Flooded Road,1
Kerala - City8,Kerala,South,10.586255,75.88182,Stalled Vehicle,3
Kerala - City8,Kerala,South,10.593546,75.895944,Pothole,3
Kerala - City8,Kerala,South,10.590489,75.891673,Debris,3
Kerala - City8,Kerala,South,10.583402,75.888022,Debris,4
Kerala - City8,Kerala,South,10.590475,75.891467,Pothole,5
Kerala - City8,Kerala,South,10.58312,75.894971,Accident,1
Kerala - City8,Kerala,South,10.584849,75.884701,Accident,3
Kerala - City8,Kerala,South,10.577163,75.885059,Accident,5
Kerala - City8,Kerala,South,10.588512,75.881299,Oil Spill,2
Kerala - City8,Kerala,South,10.59371,75.883314,Flooded Road,1
Kerala - City8,Kerala,South,10.593792,75.894179,Road Blockage,2
Kerala - City8,Kerala,South,10.595446,75.897518,Road Blockage,4
Kerala - City8,Kerala,South,10.576599,75.88382,Accident,5
Kerala - City8,Kerala,South,10.589075,75.898626,Oil Spill,5
Kerala - City8,Kerala,South,10.589907,75.899029,Flooded Road,2
Kerala - City8,Kerala,South,10.594509,75.894054,Flooded Road,4
Kerala - City8,Kerala,South,10.58951,75.889305,Oil Spill,4
Kerala - City8,Kerala,South,10.581266,75.899009,Tree Fallen,3
Kerala - City8,Kerala,South,10.587707,75.893518,Oil Spill,1
Kerala - City8,Kerala,South,10.589624,75.88997,Accident,1
Kerala - City9,Kerala,South,11.243539,76.009621,Tree Fallen,1
Kerala - City9,Kerala,South,11.234454,76.013863,Flooded Road,4
Kerala - City9,Kerala,South,11.236483,76.013044,Flooded Road,1
Kerala - City9,Kerala,South,11.246007,76.015213,Accident,1
Kerala - City9,Kerala,South,11.241882,76.017274,Pothole,5
Kerala - City9,Kerala,South,11.250698,76.016694,Stalled Vehicle,1
Kerala - City9,Kerala,South,11.23536,76.023977,Pothole,1
Kerala - City9,Kerala,South,11.246038,76.023443,Accident,4
Kerala - City9,Kerala,South,11.243093,76.016077,Pothole,4
Kerala - City9,Kerala,South,11.242727,76.008136,Accident,2
Kerala - City9,Kerala,South,11.245285,76.00819,Debris,2
Kerala - City9,Kerala,South,11.237614,76.026323,Pothole,3
Kerala - City9,Kerala,South,11.240028,76.025346,Debris,4
Kerala - City9,Kerala,South,11.238388,76.026251,Stalled Vehicle,2
Kerala - City9,Kerala,South,11.234466,76.011202,Tree Fallen,1
Kerala - City9,Kerala,South,11.248214,76.008703,Accident,5
Kerala - City9,Kerala,South,11.241358,76.018452,Pothole,5
Kerala - City9,Kerala,South,11.250071,76.008449,Stalled Vehicle,4
Kerala - City9,Kerala,South,11.241148,76.007664,Pothole,3
Kerala - City9,Kerala,South,11.238194,76.010185,Stalled Vehicle,2
Kerala - City9,Kerala,South,11.230905,76.007383,Debris,4
Kerala - City9,Kerala,South,11.246161,76.009708,Accident,1
Kerala - City9,Kerala,South,11.24206,76.008793,Tree Fallen,5
Kerala - City9,Kerala,South,11.243683,76.012964,Oil Spill,4
Kerala - City9,Kerala,South,11.248992,76.012068,Tree Fallen,5
Kerala - City9,Kerala,South,11.235788,76.026918,Tree Fallen,4
Kerala - City10,Kerala,South,10.953408,76.383545,Road Blockage,2
Kerala - City10,Kerala,South,10.937907,76.393224,Pothole,4
Kerala - City10,Kerala,South,10.955002,76.398121,Road Blockage,1
Kerala - City10,Kerala,South,10.943654,76.386479,Debris,4
Kerala - City10,Kerala,South,10.943226,76.398078,Accident,4
Kerala - City10,Kerala,South,10.937519,76.393012,Accident,4
Kerala - City10,Kerala,South,10.943442,76.388837,Tree Fallen,4
Kerala - City10,Kerala,South,10.954066,76.389752,Road Blockage,3
Kerala - City10,Kerala,South,10.948326,76.383144,Accident,2
Kerala - City10,Kerala,South,10.939358,76.384301,Accident,5
Kerala - City10,Kerala,South,10.942287,76.38975,Oil Spill,3
Kerala - City10,Kerala,South,10.947899,76.384752,Pothole,4
Kerala - City10,Kerala,South,10.937192,76.393527,Flooded Road,5
Kerala - City10,Kerala,South,10.943261,76.38447,Road Blockage,5
Kerala - City10,Kerala,South,10.952817,76.393675,Oil Spill,2
Kerala - City10,Kerala,South,10.953883,76.380959,Accident,4
Kerala - City10,Kerala,South,10.946367,76.383929,Pothole,4
Kerala - City10,Kerala,South,10.94652,76.396499,Pothole,4
Kerala - City10,Kerala,South,10.941349,76.385396,Pothole,4
Kerala - City10,Kerala,South,10.941343,76.399142,Debris,1
Kerala - City10,Kerala,South,10.950758,76.382197,Debris,1
Kerala - City10,Kerala,South,10.941649,76.382281,Road Blockage,2
Kerala - City10,Kerala,South,10.949891,76.399641,Flooded Road,1
Kerala - City10,Kerala,South,10.942278,76.398667,Tree Fallen,4
Kerala - City10,Kerala,South,10.941791,76.383986,Flooded Road,1
Kerala - City10,Kerala,South,10.951066,76.383678,Pothole,2
Maharashtra - City1,Maharashtra,West,19.669029,75.798218,Oil Spill,2
Maharashtra - City1,Maharashtra,West,19.671958,75.800146,Flooded Road,2
Maharashtra - City1,Maharashtra,West,19.680247,75.800849,Pothole,4
Maharashtra - City1,Maharashtra,West,19.662666,75.78836,Oil Spill,4
Maharashtra - City1,Maharashtra,West,19.668312,75.790981,Debris,5
Maharashtra - City1,Maharashtra,West,19.674487,75.803931,Tree Fallen,5
Maharashtra - City1,Maharashtra,West,19.672163,75.796519,Debris,4
Maharashtra - City1,Maharashtra,West,19.679657,75.798908,Road Blockage,1
Maharashtra - City1,Maharashtra,West,19.678455,75.78895,Pothole,5
Maharashtra - City1,Maharashtra,West,19.666727,75.795444,Pothole,1
Maharashtra - City1,Maharashtra,West,19.680583,75.803391,Accident,3
Maharashtra - City1,Maharashtra,West,19.666572,75.803428,Stalled Vehicle,3
Maharashtra - City1,Maharashtra,West,19.672781,75.803558,Debris,5
Maharashtra - City1,Maharashtra,West,19.678546,75.795927,Pothole,3
Maharashtra - City1,Maharashtra,West,19.67775,75.791412,Flooded Road,5
Maharashtra - City1,Maharashtra,West,19.678811,75.788041,Road Blockage,2
Maharashtra - City1,Maharashtra,West,19.661765,75.792348,Flooded Road,3
Maharashtra - City1,Maharashtra,West,19.669704,75.796231,Debris,3
Maharashtra - City1,Maharashtra,West,19.675725,75.802767,Tree Fallen,1
Maharashtra - City1,Maharashtra,West,19.667383,75.788199,Debris,5
Maharashtra - City1,Maharashtra,West,19.661109,75.795185,Tree Fallen,4
Maharashtra - City1,Maharashtra,West,19.668493,75.801478,Flooded Road,4
Maharashtra - City1,Maharashtra,West,19.667438,75.803635,Oil Spill,4
Maharashtra - City1,Maharashtra,West,19.674871,75.790219,Road Blockage,3
Maharashtra - City1,Maharashtra,West,19.671773,75.797349,Flooded Road,1
Maharashtra - City1,Maharashtra,West,19.678992,75.805948,Stalled Vehicle,3
Maharashtra - City2,Maharashtra,West,19.781513,76.156522,Debris,2
Maharashtra - City2,Maharashtra,West,19.780408,76.140747,Stalled Vehicle,2
Maharashtra - City2,Maharashtra,West,19.771751,76.141686,Accident,1
Maharashtra - City2,Maharashtra,West,19.781557,76.138799,Debris,3
Maharashtra - City2,Maharashtra,West,19.781686,76.150955,Pothole,5
Maharashtra - City2,Maharashtra,West,19.776806,76.156033,Tree Fallen,3
Maharashtra - City2,Maharashtra,West,19.780006,76.140723,Stalled Vehicle,1
Maharashtra - City2,Maharashtra,West,19.778366,76.142596,Stalled Vehicle,2
Maharashtra - City2,Maharashtra,West,19.766117,76.157634,Debris,4
Maharashtra - City2,Maharashtra,West,19.780115,76.143268,Debris,1
Maharashtra - City2,Maharashtra,West,19.772021,76.151115,Accident,4
Maharashtra - City2,Maharashtra,West,19.780634,76.152771,Tree Fallen,5
Maharashtra - City2,Maharashtra,West,19.778408,76.14799,Debris,4
Maharashtra - City2,Maharashtra,West,19.767982,76.138732,Pothole,2
Maharashtra - City2,Maharashtra,West,19.769548,76.15617,Accident,1
Maharashtra - City2,Maharashtra,West,19.77834,76.140122,Pothole,3
Maharashtra - City2,Maharashtra,West,19.779409,76.14316,Oil Spill,5
Maharashtra - City2,Maharashtra,West,19.770217,76.146852,Flooded Road,2
Maharashtra - City2,Maharashtra,West,19.772813,76.155095,Accident,5
Maharashtra - City2,Maharashtra,West,19.764423,76.156417,Flooded Road,3
Maharashtra - City2,Maharashtra,West,19.779369,76.139899,Stalled Vehicle,4
Maharashtra - City2,Maharashtra,West,19.771167,76.153264,Oil Spill,1
Maharashtra - City2,Maharashtra,West,19.777764,76.156579,Tree Fallen,1
Maharashtra - City2,Maharashtra,West,19.783826,76.152096,Road Blockage,5
Maharashtra - City2,Maharashtra,West,19.779711,76.156896,Stalled Vehicle,5
Maharashtra - City2,Maharashtra,West,19.769532,76.155401,Tree Fallen,3
Maharashtra - City3,Maharashtra,West,19.460603,75.929701,Tree Fallen,3
Maharashtra - City3,Maharashtra,West,19.461027,75.926361,Accident,2
Maharashtra - City3,Maharashtra,West,19.457504,75.920946,Road Blockage,4
Maharashtra - City3,Maharashtra,West,19.455058,75.929325,Oil Spill,4
Maharashtra - City3,Maharashtra,West,19.463133,75.92938,Pothole,2
Maharashtra - City3,Maharashtra,West,19.460516,75.927803,Debris,2
Maharashtra - City3,Maharashtra,West,19.461524,75.927721,Pothole,4
Maharashtra - City3,Maharashtra,West,19.453073,75.92878,Pothole,2
Maharashtra - City3,Maharashtra,West,19.457618,75.92377,Stalled Vehicle,1
Maharashtra - City3,Maharashtra,West,19.453585,75.92309,Road Blockage,2
Maharashtra - City3,Maharashtra,West,19.446193,75.927937,Flooded Road,5
Maharashtra - City3,Maharashtra,West,19.451312,75.923891,Tree Fallen,4
Maharashtra - City3,Maharashtra,West,19.454461,75.937124,Tree Fallen,1
Maharashtra - City3,Maharashtra,West,19.452826,75.922212,Road Blockage,4
Maharashtra - City3,Maharashtra,West,19.457915,75.922922,Tree Fallen,2
Maharashtra - City3,Maharashtra,West,19.454086,75.920351,Flooded Road,2
Maharashtra - City3,Maharashtra,West,19.452531,75.926304,Oil Spill,5
Maharashtra - City3,Maharashtra,West,19.448196,75.922681,Flooded Road,3
Maharashtra - City3,Maharashtra,West,19.460254,75.936234,Pothole,3
Maharashtra - City3,Maharashtra,West,19.457066,75.929562,Debris,4
Maharashtra - City3,Maharashtra,West,19.453159,75.925014,Road Blockage,2
Maharashtra - City3,Maharashtra,West,19.463962,75.938143,Tree Fallen,3
Maharashtra - City3,Maharashtra,West,19.456859,75.931636,Road Blockage,2
Maharashtra - City3,Maharashtra,West,19.463796,75.939401,Accident,5
Maharashtra - City3,Maharashtra,West,19.457947,75.936358,Accident,4
Maharashtra - City3,Maharashtra,West,19.457025,75.937903,Road Blockage,5
Maharashtra - City4,Maharashtra,West,19.497801,75.607369,Pothole,5
Maharashtra - City4,Maharashtra,West,19.486619,75.610271,Tree Fallen,5
Maharashtra - City4,Maharashtra,West,19.498195,75.618629,Flooded Road,1
Maharashtra - City4,Maharashtra,West,19.489176,75.615235,Flooded Road,2
Maharashtra - City4,Maharashtra,West,19.487462,75.615241,Tree Fallen,2
Maharashtra - City4,Maharashtra,West,19.484653,75.599747,Road Blockage,5
Maharashtra - City4,Maharashtra,West,19.489837,75.602608,Flooded Road,3
Maharashtra - City4,Maharashtra,West,19.48988,75.605969,Accident,2
Maharashtra - City4,Maharashtra,West,19.499341,75.611638,Stalled Vehicle,3
Maharashtra - City4,Maharashtra,West,19.494854,75.614396,Accident,5
Maharashtra - City4,Maharashtra,West,19.496163,75.605335,Oil Spill,4
Maharashtra - City4,Maharashtra,West,19.494199,75.61674,Flooded Road,3
Maharashtra - City4,Maharashtra,West,19.484271,75.605608,Debris,4
Maharashtra - City4,Maharashtra,West,19.48176,75.608985,Pothole,4
Maharashtra - City4,Maharashtra,West,19.492704,75.610791,Tree Fallen,3
Maharashtra - City4,Maharashtra,West,19.482341,75.605157,Flooded Road,2
Maharashtra - City4,Maharashtra,West,19.494312,75.608753,Pothole,5
Maharashtra - City4,Maharashtra,West,19.482757,75.618808,Stalled Vehicle,1
Maharashtra - City4,Maharashtra,West,19.497541,75.610738,Road Blockage,2
Maharashtra - City4,Maharashtra,West,19.486491,75.614096,Debris,4
Maharashtra - City4,Maharashtra,West,19.493113,75.607597,Road Blockage,5
Maharashtra - City4,Maharashtra,West,19.496907,75.600377,Flooded Road,3
Maharashtra - City4,Maharashtra,West,19.491498,75.611057,Debris,2
Maharashtra - City4,Maharashtra,West,19.49012,75.618225,Pothole,2
Maharashtra - City4,Maharashtra,West,19.482231,75.602954,Accident,1
Maharashtra - City4,Maharashtra,West,19.495279,75.619132,Road Blockage,1
Maharashtra - City5,Maharashtra,West,19.921443,75.518914,Tree Fallen,4
Maharashtra - City5,Maharashtra,West,19.924092,75.514391,Oil Spill,2
Maharashtra - City5,Maharashtra,West,19.924152,75.505686,Accident,4
Maharashtra - City5,Maharashtra,West,19.916371,75.519152,Flooded Road,2
Maharashtra - City5,Maharashtra,West,19.917975,75.516792,Debris,1
Maharashtra - City5,Maharashtra,West,19.926048,75.517843,Tree Fallen,1
Maharashtra - City5,Maharashtra,West,19.914034,75.519068,Pothole,2
Maharashtra - City5,Maharashtra,West,19.923202,75.510356,Oil Spill,1
Maharashtra - City5,Maharashtra,West,19.923395,75.50969,Debris,4
Maharashtra - City5,Maharashtra,West,19.924191,75.5047,Debris,2
Maharashtra - City5,Maharashtra,West,19.91778,75.513726,Road Blockage,1
Maharashtra - City5,Maharashtra,West,19.924822,75.511259,Pothole,4
Maharashtra - City5,Maharashtra,West,19.917446,75.514622,Flooded Road,3
Maharashtra - City5,Maharashtra,West,19.924315,75.514115,Pothole,2
Maharashtra - City5,Maharashtra,West,19.928273,75.509023,Accident,3
Maharashtra - City5,Maharashtra,West,19.931149,75.51175,Flooded Road,4
Maharashtra - City5,Maharashtra,West,19.913766,75.515964,Oil Spill,2
Maharashtra - City5,Maharashtra,West,19.916887,75.50473,Stalled Vehicle,2
Maharashtra - City5,Maharashtra,West,19.917193,75.515301,Flooded Road,2
Maharashtra - City5,Maharashtra,West,19.930923,75.520254,Road Blockage,4
Maharashtra - City5,Maharashtra,West,19.914277,75.516419,Flooded Road,2
Maharashtra - City5,Maharashtra,West,19.923412,75.510095,Accident,2
Maharashtra - City5,Maharashtra,West,19.930397,75.508024,Oil Spill,3
Maharashtra - City5,Maharashtra,West,19.922348,75.511712,Pothole,4
Maharashtra - City5,Maharashtra,West,19.922794,75.515832,Accident,1
Maharashtra - City5,Maharashtra,West,19.925517,75.521585,Debris,5
Maharashtra - City6,Maharashtra,West,19.558678,75.955988,Flooded Road,1
Maharashtra - City6,Maharashtra,West,19.563746,75.963392,Pothole,1
Maharashtra - City6,Maharashtra,West,19.558748,75.96007,Accident,4
Maharashtra - City6,Maharashtra,West,19.572514,75.96322,Flooded Road,4
Maharashtra - City6,Maharashtra,West,19.57075,75.961713,Debris,1
Maharashtra - City6,Maharashtra,West,19.563718,75.961019,Accident,1
Maharashtra - City6,Maharashtra,West,19.576065,75.970649,Debris,4
Maharashtra - City6,Maharashtra,West,19.561169,75.958016,Accident,4
Maharashtra - City6,Maharashtra,West,19.575073,75.96736,Flooded Road,3
Maharashtra - City6,Maharashtra,West,19.558128,75.967029,Stalled Vehicle,2
Maharashtra - City6,Maharashtra,West,19.561987,75.963715,Oil Spill,1
Maharashtra - City6,Maharashtra,West,19.55842,75.964414,Tree Fallen,4
Maharashtra - City6,Maharashtra,West,19.561177,75.956029,Debris,1
Maharashtra - City6,Maharashtra,West,19.576866,75.973292,Flooded Road,4
Maharashtra - City6,Maharashtra,West,19.561731,75.96111,Flooded Road,2
Maharashtra - City6,Maharashtra,West,19.562373,75.964724,Debris,1
Maharashtra - City6,Maharashtra,West,19.575147,75.972472,Oil Spill,5
Maharashtra - City6,Maharashtra,West,19.57672,75.965535,Accident,1
Maharashtra - City6,Maharashtra,West,19.563407,75.957532,Road Blockage,4
Maharashtra - City6,Maharashtra,West,19.574091,75.966656,Road Blockage,3
Maharashtra - City6,Maharashtra,West,19.572201,75.966579,Road Blockage,3
Maharashtra - City6,Maharashtra,West,19.565817,75.967368,Road Blockage,4
Maharashtra - City6,Maharashtra,West,19.577347,75.97111,Pothole,4
Maharashtra - City6,Maharashtra,West,19.571191,75.963921,Oil Spill,1
Maharashtra - City6,Maharashtra,West,19.56972,75.973459,Road Blockage,3
Maharashtra - City6,Maharashtra,West,19.570586,75.964779,Pothole,1
Gujarat - City1,Gujarat,West,21.828112,71.159052,Pothole,5
Gujarat - City1,Gujarat,West,21.828076,71.15334,Pothole,5
Gujarat - City1,Gujarat,West,21.824033,71.157011,Accident,4
Gujarat - City1,Gujarat,West,21.822878,71.149066,Stalled Vehicle,5
Gujarat - City1,Gujarat,West,21.832123,71.151077,Debris,3
Gujarat - City1,Gujarat,West,21.839933,71.153979,Pothole,2
Gujarat - City1,Gujarat,West,21.834923,71.15644,Tree Fallen,1
Gujarat - City1,Gujarat,West,21.827753,71.157415,Road Blockage,5
Gujarat - City1,Gujarat,West,21.839982,71.151148,Oil Spill,2
Gujarat - City1,Gujarat,West,21.832783,71.155683,Stalled Vehicle,2
Gujarat - City1,Gujarat,West,21.834052,71.149759,Accident,1
Gujarat - City1,Gujarat,West,21.839107,71.160072,Stalled Vehicle,4
Gujarat - City1,Gujarat,West,21.82413,71.14213,Flooded Road,2
Gujarat - City1,Gujarat,West,21.836359,71.146743,Accident,5
Gujarat - City1,Gujarat,West,21.834008,71.159717,Accident,1
Gujarat - City1,Gujarat,West,21.821567,71.146602,Accident,2
Gujarat - City1,Gujarat,West,21.837796,71.154296,Stalled Vehicle,3
Gujarat - City1,Gujarat,West,21.830295,71.143065,Road Blockage,4
Gujarat - City1,Gujarat,West,21.821454,71.152637,Road Blockage,4
Gujarat - City1,Gujarat,West,21.828741,71.146762,Tree Fallen,5
Gujarat - City1,Gujarat,West,21.83311,71.154268,Debris,4
Gujarat - City1,Gujarat,West,21.827636,71.141307,Tree Fallen,4
Gujarat - City1,Gujarat,West,21.836301,71.156082,Oil Spill,5
Gujarat - City1,Gujarat,West,21.833648,71.147707,Tree Fallen,1
Gujarat - City1,Gujarat,West,21.828842,71.159941,Stalled Vehicle,4
Gujarat - City1,Gujarat,West,21.826286,71.142527,Accident,1
Gujarat - City2,Gujarat,West,22.756248,71.693477,Accident,5
Gujarat - City2,Gujarat,West,22.766834,71.679183,Flooded Road,5
Gujarat - City2,Gujarat,West,22.762697,71.695589,Accident,5
Gujarat - City2,Gujarat,West,22.755366,71.678702,Pothole,5
Gujarat - City2,Gujarat,West,22.764408,71.694113,Tree Fallen,1
Gujarat - City2,Gujarat,West,22.757195,71.68776,Oil Spill,5
Gujarat - City2,Gujarat,West,22.760228,71.67947,Stalled Vehicle,5
Gujarat - City2,Gujarat,West,22.756976,71.696541,Flooded Road,2
Gujarat - City2,Gujarat,West,22.74795,71.690518,Oil Spill,1
Gujarat - City2,Gujarat,West,22.76089,71.697867,Stalled Vehicle,2
Gujarat - City2,Gujarat,West,22.756797,71.683477,Oil Spill,2
Gujarat - City2,Gujarat,West,22.762603,71.679373,Pothole,2
Gujarat - City2,Gujarat,West,22.753955,71.692157,Tree Fallen,2
Gujarat - City2,Gujarat,West,22.761431,71.694664,Stalled Vehicle,1
Gujarat - City2,Gujarat,West,22.750443,71.681136,Debris,4
Gujarat - City2,Gujarat,West,22.757077,71.694383,Oil Spill,1
Gujarat - City2,Gujarat,West,22.761322,71.69645,Road Blockage,5
Gujarat - City2,Gujarat,West,22.749281,71.687969,Flooded Road,4
Gujarat - City2,Gujarat,West,22.7583,71.686941,Stalled Vehicle,1
Gujarat - City2,Gujarat,West,22.75241,71.697469,Road Blockage,4
Gujarat - City2,Gujarat,West,22.755181,71.696881,Pothole,1
Gujarat - City2,Gujarat,West,22.747636,71.680224,Pothole,2
Gujarat - City2,Gujarat,West,22.756076,71.698426,Road Blockage,5
Gujarat - City2,Gujarat,West,22.752414,71.679832,Pothole,5
Gujarat - City2,Gujarat,West,22.755419,71.689689,Accident,2
Gujarat - City2,Gujarat,West,22.750102,71.68116,Oil Spill,1
Gujarat - City3,Gujarat,West,21.829398,70.905758,Debris,1
Gujarat - City3,Gujarat,West,21.832452,70.900872,Debris,3
Gujarat - City3,Gujarat,West,21.839569,70.898295,Accident,4
Gujarat - City3,Gujarat,West,21.837986,70.899327,Tree Fallen,4
Gujarat - City3,Gujarat,West,21.831536,70.897535,Oil Spill,5
Gujarat - City3,Gujarat,West,21.834629,70.906382,Stalled Vehicle,2
Gujarat - City3,Gujarat,West,21.835303,70.912711,Pothole,1
Gujarat - City3,Gujarat,West,21.831515,70.915351,Stalled Vehicle,5
Gujarat - City3,Gujarat,West,21.825256,70.908093,Oil Spill,3
Gujarat - City3,Gujarat,West,21.840713,70.912114,Oil Spill,1
Gujarat - City3,Gujarat,West,21.837008,70.896412,Road Blockage,4
Gujarat - City3,Gujarat,West,21.822514,70.908987,Road Blockage,4
Gujarat - City3,Gujarat,West,21.830958,70.912281,Accident,2
Gujarat - City3,Gujarat,West,21.831548,70.914542,Oil Spill,2
Gujarat - City3,Gujarat,West,21.826788,70.905979,Tree Fallen,1
Gujarat - City3,Gujarat,West,21.830616,70.896172,Stalled Vehicle,5
Gujarat - City3,Gujarat,West,21.823658,70.913387,Pothole,1
Gujarat - City3,Gujarat,West,21.829351,70.903419,Tree Fallen,3
Gujarat - City3,Gujarat,West,21.828031,70.90626,Road Blockage,3
Gujarat - City3,Gujarat,West,21.839069,70.904952,Tree Fallen,4
Gujarat - City3,Gujarat,West,21.837109,70.912344,Pothole,4
Gujarat - City3,Gujarat,West,21.828703,70.909382,Road Blockage,5
Gujarat - City3,Gujarat,West,21.832301,70.908181,Flooded Road,3
Gujarat - City3,Gujarat,West,21.840644,70.913049,Accident,3
Gujarat - City3,Gujarat,West,21.840497,70.902037,Accident,5
Gujarat - City3,Gujarat,West,21.825786,70.915001,Accident,3
Gujarat - City4,Gujarat,West,22.024253,71.62389,Flooded Road,5
Gujarat - City4,Gujarat,West,22.022377,71.628841,Pothole,3
Gujarat - City4,Gujarat,West,22.017699,71.629379,Road Blockage,2
Gujarat - City4,Gujarat,West,22.029861,71.627294,Pothole,1
Gujarat - City4,Gujarat,West,22.028392,71.633182,Accident,2
Gujarat - City4,Gujarat,West,22.025863,71.628328,Road Blockage,2
Gujarat - City4,Gujarat,West,22.031645,71.631851,Road Blockage,2
Gujarat - City4,Gujarat,West,22.021733,71.63,Tree Fallen,5
Gujarat - City4,Gujarat,West,22.020728,71.620754,Stalled Vehicle,3
Gujarat - City4,Gujarat,West,22.016389,71.62319,Oil Spill,1
Gujarat - City4,Gujarat,West,22.015231,71.631899,Flooded Road,4
Gujarat - City4,Gujarat,West,22.022995,71.635476,Flooded Road,5
Gujarat - City4,Gujarat,West,22.025249,71.619643,Debris,4
Gujarat - City4,Gujarat,West,22.026462,71.62545,Stalled Vehicle,4
Gujarat - City4,Gujarat,West,22.022643,71.621922,Pothole,2
Gujarat - City4,Gujarat,West,22.016358,71.630861,Debris,1
Gujarat - City4,Gujarat,West,22.030843,71.621206,Flooded Road,2
Gujarat - City4,Gujarat,West,22.029577,71.634174,Oil Spill,2
Gujarat - City4,Gujarat,West,22.014699,71.628865,Debris,1
Gujarat - City4,Gujarat,West,22.016129,71.635196,Flooded Road,3
Gujarat - City4,Gujarat,West,22.022496,71.620269,Flooded Road,5
Gujarat - City4,Gujarat,West,22.020971,71.620386,Debris,5
Gujarat - City4,Gujarat,West,22.025582,71.630906,Pothole,4
Gujarat - City4,Gujarat,West,22.017963,71.627985,Pothole,1
Gujarat - City4,Gujarat,West,22.025325,71.627942,Flooded Road,4
Gujarat - City4,Gujarat,West,22.016391,71.620583,Oil Spill,2
Gujarat - City5,Gujarat,West,22.634404,71.573862,Pothole,2
Gujarat - City5,Gujarat,West,22.635153,71.561733,Flooded Road,4
Gujarat - City5,Gujarat,West,22.641157,71.573664,Oil Spill,4
Gujarat - City5,Gujarat,West,22.633832,71.563677,Stalled Vehicle,4
Gujarat - City5,Gujarat,West,22.643813,71.570521,Oil Spill,5
Gujarat - City5,Gujarat,West,22.644578,71.562131,Flooded Road,2
Gujarat - City5,Gujarat,West,22.6472,71.5715,Road Blockage,3
Gujarat - City5,Gujarat,West,22.629978,71.571821,Oil Spill,4
Gujarat - City5,Gujarat,West,22.641695,71.569129,Stalled Vehicle,5
Gujarat - City5,Gujarat,West,22.646303,71.575336,Pothole,4
Gujarat - City5,Gujarat,West,22.633707,71.567954,Oil Spill,3
Gujarat - City5,Gujarat,West,22.634539,71.567484,Accident,4
Gujarat - City5,Gujarat,West,22.641573,71.571064,Debris,5
Gujarat - City5,Gujarat,West,22.634445,71.575622,Tree Fallen,1
Gujarat - City5,Gujarat,West,22.637341,71.568574,Oil Spill,1
Gujarat - City5,Gujarat,West,22.639383,71.576154,Oil Spill,1
Gujarat - City5,Gujarat,West,22.638311,71.568635,Flooded Road,3
Gujarat - City5,Gujarat,West,22.647796,71.566867,Pothole,2
Gujarat - City5,Gujarat,West,22.633947,71.57338,Accident,1
Gujarat - City5,Gujarat,West,22.649147,71.568961,Accident,1
Gujarat - City5,Gujarat,West,22.643706,71.564845,Debris,3
Gujarat - City5,Gujarat,West,22.631149,71.58031,Tree Fallen,2
Gujarat - City5,Gujarat,West,22.635427,71.57884,Flooded Road,2
Gujarat - City5,Gujarat,West,22.634146,71.567902,Stalled Vehicle,2
Gujarat - City5,Gujarat,West,22.647,71.574089,Pothole,3
Gujarat - City5,Gujarat,West,22.640523,71.58051,Pothole,2
Gujarat - City6,Gujarat,West,22.118571,70.859374,Stalled Vehicle,1
Gujarat - City6,Gujarat,West,22.133684,70.845528,Pothole,5
Gujarat - City6,Gujarat,West,22.12071,70.849398,Road Blockage,2
Gujarat - City6,Gujarat,West,22.121281,70.85879,Accident,1
Gujarat - City6,Gujarat,West,22.124737,70.843583,Flooded Road,5
Gujarat - City6,Gujarat,West,22.134493,70.850165,Debris,4
Gujarat - City6,Gujarat,West,22.120926,70.841114,Pothole,2
Gujarat - City6,Gujarat,West,22.123066,70.852326,Road Blockage,5
Gujarat - City6,Gujarat,West,22.13389,70.849395,Tree Fallen,2
Gujarat - City6,Gujarat,West,22.132431,70.854416,Pothole,5
Gujarat - City6,Gujarat,West,22.133317,70.841488,Oil Spill,2
Gujarat - City6,Gujarat,West,22.118238,70.849362,Tree Fallen,4
Gujarat - City6,Gujarat,West,22.129233,70.854672,Tree Fallen,5
Gujarat - City6,Gujarat,West,22.125306,70.852257,Oil Spill,3
Gujarat - City6,Gujarat,West,22.128696,70.848301,Tree Fallen,2
Gujarat - City6,Gujarat,West,22.134324,70.844285,Road Blockage,3
Gujarat - City6,Gujarat,West,22.120538,70.85823,Oil Spill,4
Gujarat - City6,Gujarat,West,22.124217,70.840625,Tree Fallen,2
Gujarat - City6,Gujarat,West,22.133233,70.844458,Pothole,4
Gujarat - City6,Gujarat,West,22.135531,70.855957,Pothole,3
Gujarat - City6,Gujarat,West,22.126154,70.842993,Accident,4
Gujarat - City6,Gujarat,West,22.123285,70.848132,Tree Fallen,3
Gujarat - City6,Gujarat,West,22.135875,70.849413,Oil Spill,1
